,promotion_last_5years,Work_accident,satisfaction_level,average_montly_hours,last_evaluation,number_project,department,department_id,time_spend_company,left
5099,0,0,0.22,225,0.7,4,sales,7,4,0
5100,0,0,0.35,144,0.56,3,sales,7,3,0
5101,0,1,0.66,185,0.96,4,sales,7,2,0
5102,0,1,0.63,275,0.82,5,sales,7,3,0
5103,0,0,0.89,269,0.67,3,sales,7,3,0
5104,0,0,0.88,201,0.75,4,sales,7,2,0
5105,0,0,0.73,166,0.6,4,sales,7,3,0
5106,0,1,1.0,280,0.83,4,sales,7,4,0
5107,0,1,0.99,254,0.89,4,sales,7,3,0
5108,0,0,0.12,230,0.84,5,sales,7,4,0
5109,0,0,0.64,269,0.43,5,sales,7,3,0
5110,0,0,0.65,248,0.72,3,sales,7,4,0
5111,0,0,0.56,161,0.57,4,sales,7,3,0
5112,0,0,0.88,237,0.62,4,sales,7,2,0
5113,0,0,0.54,144,0.68,3,sales,7,5,0
5114,0,0,0.34,202,0.82,6,sales,7,3,0
5115,0,0,0.5,174,0.76,3,sales,7,3,0
5116,0,0,0.59,210,0.61,3,sales,7,2,0
5117,0,0,0.68,186,0.58,4,sales,7,2,0
5118,0,0,0.85,184,0.82,5,sales,7,3,0
5119,0,0,0.83,260,0.77,3,sales,7,2,0
5120,0,1,0.7,207,0.58,4,sales,7,2,0
5121,0,0,0.16,210,0.76,6,sales,7,5,0
5122,0,0,0.66,206,0.95,5,sales,7,2,0
5123,0,0,0.81,173,0.84,4,sales,7,4,0
5124,0,1,0.96,194,0.74,5,sales,7,4,0
5125,0,0,0.66,203,0.54,5,sales,7,2,0
5126,0,0,0.83,186,0.53,3,sales,7,4,0
5127,0,1,0.99,175,0.9,4,sales,7,3,0
5128,0,0,0.99,274,0.83,4,sales,7,2,0
5129,0,0,0.67,193,0.78,4,sales,7,3,0
5130,0,0,0.54,264,0.61,2,sales,7,3,0
5131,0,0,0.22,212,0.69,3,sales,7,3,0
5132,0,1,0.25,244,0.82,5,sales,7,5,0
5133,0,0,0.73,216,0.98,4,sales,7,2,0
5134,0,0,0.52,165,0.98,4,sales,7,2,0
5135,0,0,0.76,111,0.79,3,sales,7,2,0
5136,0,0,0.78,232,0.6,3,sales,7,2,0
5137,0,0,0.59,190,0.52,6,sales,7,4,0
5138,0,1,0.54,145,0.71,3,sales,7,3,0
5139,0,0,0.34,193,0.69,2,sales,7,3,0
5140,0,0,0.91,183,0.82,3,sales,7,2,0
5141,0,0,0.49,240,0.61,3,sales,7,3,0
5142,0,0,0.71,210,1.0,5,sales,7,3,0
5143,0,1,0.64,152,0.72,4,sales,7,3,0
5144,0,0,0.6,140,0.61,4,sales,7,4,0
5145,0,0,0.91,208,0.66,3,sales,7,4,0
5146,0,0,0.92,198,0.6,3,sales,7,2,0
5147,0,0,0.91,178,0.52,3,sales,7,3,0
5148,0,1,0.88,279,0.77,3,sales,7,3,0
5149,0,0,0.86,263,0.82,3,sales,7,6,0
5150,0,1,0.81,215,0.54,3,sales,7,4,0
5151,0,1,0.84,181,0.73,3,sales,7,3,0
5152,0,0,0.56,270,0.55,2,sales,7,3,0
5153,0,0,0.6,236,0.52,3,sales,7,3,0
5154,0,0,0.79,248,0.56,4,sales,7,3,0
5155,0,0,0.18,231,0.73,6,sales,7,4,0
5156,0,1,0.33,210,1.0,2,sales,7,3,0
5157,0,0,0.15,164,0.92,5,sales,7,3,0
5158,0,0,0.61,198,0.78,4,sales,7,3,0
5159,0,0,0.92,220,0.55,4,sales,7,2,0
5160,0,0,0.13,283,0.61,6,sales,7,5,0
5161,0,0,0.18,240,0.48,4,sales,7,4,0
5162,0,0,0.27,142,0.85,5,sales,7,6,0
5163,0,0,0.66,263,0.61,4,sales,7,4,0
5164,0,0,0.21,142,0.81,5,sales,7,4,0
5165,0,0,0.92,203,0.9,4,sales,7,4,0
5166,0,1,0.97,266,0.5,3,sales,7,3,0
5167,0,0,0.97,253,0.7,3,sales,7,3,0
5168,0,0,0.64,136,0.61,4,sales,7,3,0
5169,0,0,0.75,140,0.9,3,sales,7,3,0
5170,0,0,0.9,252,0.76,4,sales,7,4,0
5171,0,0,0.81,101,0.75,5,sales,7,5,0
5172,0,0,0.99,163,0.72,3,sales,7,3,0
5173,0,0,0.49,170,0.5,5,sales,7,2,0
5174,0,0,0.75,211,0.92,3,sales,7,3,0
5175,0,0,0.66,185,0.56,4,sales,7,3,0
5176,0,0,0.92,259,0.64,4,sales,7,2,0
5177,0,0,0.19,102,0.72,4,sales,7,3,0
5178,0,0,0.39,156,0.37,5,sales,7,4,0
5179,0,0,0.41,191,0.68,3,sales,7,4,0
5180,0,0,0.6,239,0.49,3,sales,7,2,0
5181,0,0,0.95,235,0.54,4,sales,7,4,0
5182,0,0,0.51,130,0.87,2,sales,7,4,0
5183,0,0,0.54,166,0.74,2,sales,7,3,0
5184,0,0,0.16,206,0.54,5,sales,7,5,0
5185,0,0,0.98,191,0.77,3,sales,7,2,0
5186,0,0,0.65,214,0.75,3,sales,7,3,0
5187,0,0,0.38,196,0.5,3,sales,7,3,0
5188,0,0,0.95,151,0.71,4,sales,7,4,0
5189,0,0,0.6,165,0.62,5,sales,7,2,0
5190,0,0,0.78,177,0.91,3,sales,7,2,0
5191,0,0,0.19,241,0.63,6,sales,7,6,0
5192,0,0,0.56,230,0.99,4,sales,7,3,0
5193,0,0,0.21,270,0.71,4,sales,7,2,0
5194,0,0,0.73,247,0.62,4,sales,7,4,0
5195,0,0,0.73,163,0.97,4,sales,7,3,0
5196,0,0,0.97,262,0.9,5,sales,7,3,0
5197,0,0,0.6,201,0.59,4,sales,7,3,0
5198,0,0,0.82,229,0.67,3,sales,7,3,0
5199,0,0,0.95,228,0.48,4,sales,7,2,0
5200,0,0,0.88,228,0.65,5,sales,7,3,0
5201,0,0,0.79,273,0.49,3,sales,7,3,0
5202,0,0,0.52,171,0.96,4,sales,7,2,0
5203,0,0,0.22,148,0.61,3,sales,7,5,0
5204,0,0,0.59,211,0.96,5,sales,7,3,0
5205,0,0,0.84,211,0.64,2,sales,7,3,0
5206,0,0,0.54,175,0.41,3,sales,7,3,0
5207,0,0,1.0,245,0.86,4,sales,7,4,0
5208,0,1,0.93,273,0.59,3,sales,7,2,0
5209,0,1,0.96,225,0.55,3,sales,7,4,0
5210,0,0,0.56,152,0.41,5,sales,7,3,0
5211,0,0,0.49,194,0.66,5,sales,7,3,0
5212,0,1,0.89,185,0.51,4,sales,7,3,0
5213,0,0,0.57,193,0.91,3,sales,7,2,0
5214,0,0,0.84,159,0.93,3,sales,7,3,0
5215,0,0,0.72,175,0.61,3,sales,7,3,0
5216,0,0,0.97,209,0.74,4,sales,7,2,0
5217,0,0,0.92,268,0.83,4,sales,7,4,0
5218,0,0,0.95,264,0.53,3,sales,7,3,0
5219,0,0,0.76,234,0.64,4,sales,7,2,0
5220,0,0,0.24,199,0.62,5,sales,7,4,0
5221,1,0,0.89,205,0.99,4,sales,7,2,0
5222,1,0,0.69,140,0.63,5,sales,7,4,0
5223,1,0,0.92,257,0.98,3,sales,7,3,0
5224,1,0,0.79,227,0.61,4,sales,7,2,0
5225,1,0,0.87,189,0.94,4,sales,7,3,0
5226,0,1,0.89,241,0.88,5,sales,7,2,0
5227,0,0,0.75,199,0.77,5,sales,7,4,0
5228,0,0,0.78,206,0.6,4,sales,7,3,0
5229,0,0,0.13,268,0.62,5,sales,7,3,0
5230,0,1,0.94,221,0.86,3,sales,7,3,0
5231,0,0,0.94,262,0.88,4,sales,7,2,0
5232,0,0,0.67,253,0.6,5,sales,7,6,0
5233,0,0,0.6,241,0.73,5,sales,7,3,0
5234,0,0,0.9,229,0.67,2,sales,7,4,0
5235,0,1,0.93,238,0.91,2,sales,7,2,0
5236,0,0,0.83,98,0.86,4,sales,7,4,0
5237,0,0,0.61,156,0.73,5,sales,7,4,0
5238,0,0,0.97,248,0.89,4,sales,7,2,0
5239,0,0,0.5,170,0.81,3,sales,7,2,0
5240,0,0,0.84,245,0.54,3,sales,7,3,0
5241,0,0,0.58,203,0.38,4,sales,7,5,0
5242,0,0,0.59,182,0.72,3,sales,7,3,0
5243,1,0,0.77,175,0.83,3,sales,7,3,0
5244,1,1,0.78,145,0.4,4,sales,7,5,0
5245,1,1,0.6,220,0.96,4,sales,7,3,0
5246,1,1,0.53,259,0.77,4,sales,7,2,0
5247,1,0,0.73,228,0.69,3,sales,7,2,0
5248,0,0,0.76,189,0.94,3,sales,7,3,0
5249,0,0,0.12,257,0.61,6,sales,7,3,0
5250,0,0,0.2,180,0.98,3,sales,7,6,0
5251,0,0,0.5,180,0.77,4,sales,7,3,0
5252,0,1,0.79,215,0.65,5,sales,7,2,0
5253,0,0,0.96,132,0.68,3,sales,7,2,0
5254,0,0,0.79,231,0.79,4,sales,7,2,0
5255,0,0,0.92,252,0.67,2,sales,7,2,0
5256,0,0,0.99,163,0.75,4,sales,7,2,0
5257,0,0,0.77,189,0.85,4,sales,7,2,0
5258,0,0,0.49,156,0.52,3,sales,7,2,0
5259,0,0,0.98,183,0.58,3,sales,7,3,0
5260,0,1,0.18,209,0.54,6,sales,7,5,0
5261,0,0,0.8,271,0.82,4,sales,7,4,0
5262,0,0,0.81,251,0.77,5,sales,7,2,0
5263,0,0,0.13,198,0.61,5,sales,7,5,0
5264,1,1,0.58,274,0.97,3,sales,7,4,0
5265,1,0,0.75,209,0.63,4,sales,7,3,0
5266,1,0,0.8,271,0.94,4,sales,7,4,0
5267,1,0,0.78,143,0.6,4,sales,7,2,0
5268,1,1,0.92,236,0.6,5,sales,7,3,0
5269,1,0,0.85,222,0.98,5,sales,7,3,0
5270,1,0,0.52,233,0.63,3,sales,7,3,0
5271,1,1,0.95,270,0.84,3,sales,7,3,0
5272,1,0,0.81,258,0.92,5,sales,7,3,0
5273,1,1,0.16,202,0.82,6,sales,7,4,0
5274,0,0,0.92,176,0.99,3,sales,7,8,0
5275,0,0,0.62,268,0.79,4,sales,7,6,0
5276,0,1,0.73,233,0.88,5,sales,7,4,0
5277,0,0,0.32,214,0.86,4,sales,7,5,0
5278,0,0,0.78,285,0.96,2,sales,7,3,0
5279,0,1,0.65,224,0.91,4,sales,7,2,0
5280,0,0,0.56,224,0.92,4,sales,7,3,0
5281,0,0,0.96,142,0.89,3,sales,7,4,0
5282,0,0,0.79,220,0.82,4,sales,7,3,0
5283,0,0,0.66,244,0.58,4,sales,7,3,0
5284,0,0,0.67,171,0.68,4,sales,7,3,0
5285,0,1,0.86,274,0.82,4,sales,7,2,0
5286,0,1,0.57,214,0.72,4,sales,7,2,0
5287,0,0,0.86,171,0.87,5,sales,7,2,0
5288,0,0,0.52,150,0.59,5,sales,7,2,0
5289,0,1,0.73,260,0.61,4,sales,7,2,0
5290,0,0,0.78,259,0.63,5,sales,7,3,0
5291,0,0,0.95,153,0.63,3,sales,7,2,0
5292,0,0,0.75,263,0.61,3,sales,7,3,0
5293,0,1,0.83,149,0.52,2,sales,7,2,0
5294,0,0,0.96,247,0.85,4,sales,7,3,0
5295,0,0,0.95,225,0.8,3,sales,7,2,0
5296,0,1,0.84,121,0.63,3,sales,7,3,0
5297,0,0,0.44,219,0.51,2,sales,7,4,0
5298,0,0,0.94,204,0.73,4,sales,7,2,0
5299,0,0,0.85,235,0.94,5,sales,7,4,0
5300,0,1,0.75,215,0.51,2,sales,7,2,0
5301,0,0,0.76,243,0.67,5,sales,7,3,0
5302,0,0,0.13,162,0.97,4,sales,7,6,0
5303,0,0,0.6,262,0.79,4,sales,7,3,0
5304,0,0,0.45,206,0.55,4,sales,7,2,0
5305,0,1,0.49,125,1.0,2,sales,7,4,0
5306,0,0,0.19,167,0.36,3,sales,7,5,0
5307,0,0,0.68,218,0.89,5,sales,7,5,0
5308,0,0,0.53,181,0.91,5,sales,7,3,0
5309,0,0,1.0,269,0.77,5,sales,7,3,0
5310,0,0,0.99,167,0.86,3,sales,7,2,0
5311,0,0,0.29,271,0.75,6,sales,7,10,0
5312,0,1,0.54,201,0.83,4,sales,7,8,0
5313,0,0,0.25,229,0.9,6,sales,7,8,0
5314,1,0,0.8,224,0.75,4,sales,7,3,0
5315,0,0,0.61,242,0.89,3,sales,7,10,0
5316,0,0,0.47,284,0.79,3,sales,7,10,0
5317,0,0,0.22,274,0.7,2,sales,7,10,0
5318,0,0,0.5,130,0.48,4,sales,7,10,0
5319,0,0,0.56,146,0.87,3,sales,7,10,0
5320,0,0,0.84,207,0.85,4,sales,7,10,0
5321,0,1,0.69,210,0.72,4,sales,7,2,0
5322,0,0,0.53,143,0.64,3,sales,7,2,0
5323,0,0,0.17,116,0.57,4,sales,7,3,0
5324,0,1,0.48,162,0.71,2,sales,7,3,0
5325,0,0,0.94,242,0.51,3,sales,7,3,0
5326,0,0,0.77,153,0.89,4,sales,7,7,0
5327,0,1,1.0,194,0.72,5,sales,7,7,0
5328,0,0,0.49,233,0.65,4,sales,7,7,0
5329,0,0,0.93,283,0.73,4,sales,7,7,0
5330,0,0,0.38,188,0.43,3,sales,7,7,0
5331,0,0,0.6,182,0.54,4,sales,7,6,0
5332,0,0,0.5,286,0.82,2,sales,7,6,0
5333,0,0,0.97,212,0.55,5,sales,7,6,0
5334,1,0,0.81,240,0.62,3,sales,7,6,0
5335,0,0,0.9,137,0.51,4,sales,7,6,0
5336,0,0,0.64,143,0.67,3,sales,7,6,0
5337,0,0,0.76,170,0.82,4,sales,7,6,0
5338,0,0,0.97,135,0.41,5,sales,7,6,0
5339,0,0,0.69,174,0.76,3,sales,7,6,0
5340,0,1,0.98,166,0.55,3,sales,7,6,0
5341,0,0,0.18,174,0.61,5,sales,7,6,0
5342,0,0,0.62,251,0.91,3,sales,7,10,0
5343,0,1,0.29,187,0.37,6,sales,7,10,0
5344,0,0,0.87,170,0.48,5,sales,7,3,0
5345,0,0,0.91,241,0.64,3,sales,7,10,0
5346,0,1,0.53,221,0.79,3,sales,7,10,0
5347,0,1,0.69,257,0.73,4,sales,7,10,0
5348,0,0,0.14,275,0.58,4,sales,7,10,0
5349,0,0,0.7,245,0.77,4,sales,7,2,0
5350,0,0,0.77,246,0.75,6,sales,7,6,0
5351,0,0,0.77,263,0.76,6,sales,7,6,0
5352,0,0,0.76,133,0.99,3,sales,7,4,0
5353,0,0,0.66,157,0.49,4,sales,7,3,0
5354,0,0,0.51,229,0.73,4,sales,7,3,0
5355,0,0,0.36,111,0.73,2,sales,7,2,0
5356,0,0,0.62,271,0.97,2,sales,7,3,0
5357,0,0,0.98,133,0.58,4,sales,7,3,0
5358,0,0,0.53,223,0.7,4,sales,7,3,0
5359,0,0,0.8,272,0.95,4,sales,7,2,0
5360,0,0,0.73,233,0.77,3,sales,7,3,0
5361,0,0,0.82,162,0.8,3,sales,7,3,0
5362,0,0,0.62,165,0.75,5,sales,7,4,0
5363,0,0,0.87,242,0.48,5,sales,7,3,0
5364,0,0,0.43,124,0.65,4,sales,7,2,0
5365,0,0,0.57,163,0.6,2,sales,7,3,0
5366,0,0,0.91,144,0.77,3,sales,7,3,0
5367,0,0,0.75,149,0.59,5,sales,7,4,0
5368,0,0,0.76,217,0.8,5,sales,7,2,0
5369,0,0,0.85,139,0.49,4,sales,7,2,0
5370,0,0,0.56,270,0.67,3,sales,7,2,0
5371,0,0,0.86,177,0.84,3,sales,7,3,0
5372,0,1,0.21,175,0.43,5,sales,7,2,0
5373,0,0,0.94,151,0.59,3,sales,7,2,0
5374,0,0,0.98,185,0.74,3,sales,7,3,0
5375,0,0,0.42,227,0.45,3,sales,7,3,0
5376,0,0,0.98,218,0.89,4,sales,7,2,0
5377,0,0,1.0,167,0.93,5,sales,7,3,0
5378,0,1,0.95,183,0.52,3,sales,7,2,0
5379,0,0,0.95,259,0.5,4,sales,7,3,0
5380,0,1,0.68,138,0.53,3,sales,7,2,0
5381,0,0,0.64,122,0.38,5,sales,7,4,0
5382,0,0,0.24,225,0.62,6,sales,7,6,0
5383,0,0,0.37,121,0.72,3,sales,7,2,0
5384,0,0,0.67,274,0.4,4,sales,7,3,0
5385,0,0,0.86,153,0.89,4,sales,7,4,0
5386,0,0,0.43,119,0.38,3,sales,7,2,0
5387,0,1,0.67,141,0.67,4,sales,7,2,0
5388,0,0,0.51,258,0.97,4,sales,7,2,0
5389,1,0,0.86,149,0.95,4,sales,7,3,0
5390,0,0,0.69,264,0.59,4,sales,7,3,0
5391,0,0,0.87,207,0.87,5,sales,7,2,0
5392,0,0,0.17,239,0.78,3,sales,7,6,0
5393,0,0,0.94,239,0.51,6,sales,7,5,0
5394,0,0,0.5,258,1.0,4,sales,7,3,0
5395,0,0,0.16,203,0.72,3,sales,7,3,0
5396,0,0,0.89,258,0.99,2,sales,7,3,0
5397,0,0,0.64,215,0.55,4,sales,7,2,0
5398,0,1,0.77,250,0.71,5,sales,7,3,0
5399,0,1,0.89,270,0.63,4,sales,7,3,0
5400,0,0,0.16,232,0.98,3,sales,7,5,0
5401,0,0,0.77,260,0.99,4,sales,7,3,0
5402,0,0,0.69,232,0.48,5,sales,7,4,0
5403,0,0,0.61,134,0.81,4,sales,7,3,0
5404,0,0,0.59,189,0.81,4,sales,7,3,0
5405,0,1,0.19,157,0.8,6,sales,7,6,0
5406,1,0,0.49,155,0.66,3,sales,7,3,0
5407,1,0,0.55,178,0.64,3,sales,7,2,0
5408,1,1,0.68,213,0.4,3,sales,7,5,0
5409,1,0,0.55,150,0.67,3,sales,7,2,0
5410,0,0,0.59,166,0.62,3,sales,7,2,0
5411,0,0,0.91,169,0.8,5,sales,7,4,0
5412,0,0,0.48,208,0.9,4,sales,7,3,0
5413,0,0,0.84,209,0.66,3,sales,7,2,0
5414,0,1,0.71,196,0.53,4,sales,7,2,0
5415,0,0,0.51,203,0.64,3,sales,7,3,0
5416,0,0,0.49,168,0.49,3,sales,7,7,0
5417,0,0,0.77,170,0.75,3,sales,7,7,0
5418,0,0,0.31,266,0.86,3,sales,7,7,0
5419,0,0,0.54,183,0.76,3,sales,7,3,0
5420,0,0,0.56,264,0.66,4,sales,7,3,0
5421,0,0,0.65,205,0.77,4,sales,7,3,0
5422,0,0,0.49,192,0.36,2,sales,7,3,0
5423,0,0,0.6,211,0.91,5,sales,7,3,0
5424,0,0,0.64,139,0.79,4,sales,7,3,0
5425,0,0,0.57,268,0.66,3,sales,7,3,0
5426,0,1,0.56,171,0.98,5,sales,7,3,0
5427,0,0,0.6,260,0.9,4,sales,7,2,0
5428,0,0,0.17,224,0.66,6,sales,7,3,0
5429,0,0,0.74,233,0.49,4,sales,7,3,0
5430,0,0,0.44,125,0.41,3,sales,7,7,0
5431,0,0,0.51,233,0.89,4,sales,7,7,0
5432,0,0,0.86,162,0.57,3,sales,7,7,0
5433,0,0,0.96,198,0.48,4,sales,7,7,0
5434,0,0,0.87,198,0.82,4,sales,7,7,0
5435,0,1,0.58,243,0.79,3,sales,7,3,0
5436,0,0,0.24,281,0.56,4,sales,7,7,0
5437,0,1,0.42,259,0.8,4,sales,7,7,0
5438,0,0,0.65,184,0.94,4,sales,7,7,0
5439,0,1,0.73,189,0.92,6,sales,7,3,0
5440,0,0,0.63,258,0.6,4,sales,7,3,0
5441,0,0,0.95,225,0.48,4,sales,7,3,0
5442,0,0,0.52,145,0.83,5,sales,7,3,0
5443,0,0,0.96,164,0.55,3,sales,7,3,0
5444,0,0,0.66,254,0.51,4,sales,7,2,0
5445,0,1,0.98,154,0.44,4,sales,7,6,0
5446,0,0,0.56,248,0.79,5,sales,7,3,0
5447,0,1,0.97,154,0.54,3,sales,7,8,0
5448,0,0,0.72,242,0.92,3,sales,7,8,0
5449,0,0,0.74,194,0.78,4,sales,7,8,0
5450,0,0,0.2,261,0.6,5,sales,7,8,0
5451,0,0,0.73,245,0.56,3,sales,7,8,0
5452,0,0,0.76,247,0.79,3,sales,7,3,0
5453,0,0,0.65,147,0.54,4,sales,7,10,0
5454,0,1,0.66,139,0.5,3,sales,7,10,0
5455,0,0,0.96,137,0.97,6,sales,7,10,0
5456,0,0,0.57,177,0.55,4,sales,7,8,0
5457,0,0,0.51,182,0.86,3,sales,7,10,0
5458,0,0,0.66,177,0.9,4,sales,7,7,0
5459,0,0,0.78,135,0.8,3,sales,7,7,0
5460,0,1,0.82,178,0.65,5,sales,7,7,0
5461,0,0,0.54,190,0.64,3,sales,7,7,0
5462,0,0,0.95,240,0.84,3,sales,7,7,0
5463,0,0,0.65,172,0.85,4,sales,7,3,0
5464,0,0,0.83,271,0.55,3,sales,7,7,0
5465,0,0,0.15,188,0.6,5,sales,7,7,0
5466,0,0,0.88,145,0.58,3,sales,7,8,0
5467,0,0,0.72,211,0.75,4,sales,7,4,0
5468,0,0,0.49,175,0.94,4,sales,7,3,0
5469,0,0,0.57,224,0.91,4,sales,7,10,0
5470,0,0,0.63,190,0.65,3,sales,7,10,0
5471,0,0,0.91,240,0.63,5,sales,7,7,0
5472,0,0,0.7,225,0.68,5,sales,7,7,0
5473,0,0,0.66,192,0.95,5,sales,7,7,0
5474,0,0,0.94,247,0.64,5,sales,7,10,0
5475,0,0,0.76,180,0.85,3,sales,7,7,0
5476,0,0,0.88,211,0.51,3,sales,7,7,0
5477,0,1,0.31,104,0.63,4,sales,7,7,0
5478,0,0,0.17,174,0.66,6,sales,7,3,0
5479,0,0,0.91,195,0.77,3,sales,7,7,0
5480,0,1,0.97,211,0.38,5,sales,7,7,0
5481,0,0,0.61,232,0.77,5,sales,7,7,0
5482,0,0,0.74,216,0.67,5,sales,7,3,0
5483,0,1,0.98,261,0.99,4,sales,7,10,0
5484,0,1,0.95,199,0.77,5,sales,7,10,0
5485,0,1,0.17,154,0.61,6,sales,7,10,0
5486,0,0,0.92,138,0.68,4,sales,7,7,0
5487,0,0,0.64,147,0.48,3,sales,7,7,0
5488,0,0,0.27,173,0.42,6,sales,7,7,0
5489,0,0,0.66,223,0.87,3,sales,7,7,0
5490,0,0,0.59,200,0.69,3,sales,7,3,0
5491,0,0,0.93,189,0.98,4,sales,7,10,0
5492,0,0,0.51,133,0.75,3,sales,7,3,0
5493,0,0,0.23,123,0.7,3,sales,7,5,0
5494,0,0,0.77,202,0.58,4,sales,7,3,0
5495,0,0,0.54,140,0.63,4,sales,7,3,0
5496,0,1,0.63,182,0.85,4,sales,7,3,0
5497,0,1,0.55,179,0.45,3,sales,7,2,0
5498,0,1,0.31,150,0.63,3,sales,7,3,0
5499,0,0,0.98,151,0.74,4,sales,7,3,0
5500,0,0,0.16,117,0.95,6,sales,7,7,0
5501,0,0,0.54,156,0.78,3,sales,7,7,0
5502,0,0,0.73,211,0.48,3,sales,7,7,0
5503,1,0,0.16,286,0.63,6,sales,7,7,0
5504,1,0,0.57,233,0.82,5,sales,7,7,0
5505,1,1,0.88,222,0.88,4,sales,7,3,0
5506,1,0,0.95,258,0.81,4,sales,7,7,0
5507,1,0,0.93,231,0.7,5,sales,7,7,0
5508,1,0,0.91,220,0.58,3,sales,7,7,0
5509,1,0,0.77,134,0.82,4,sales,7,3,0
5510,0,1,0.24,141,0.94,6,sales,7,3,0
5511,0,1,0.74,160,0.74,5,sales,7,3,0
5512,0,0,0.53,259,0.59,4,sales,7,3,0
5513,0,0,0.89,232,0.77,5,sales,7,3,0
5514,0,0,0.23,272,0.77,5,sales,7,2,0
5515,0,0,0.69,215,0.66,3,sales,7,6,0
5516,0,0,0.52,222,0.72,4,sales,7,3,0
5517,0,0,0.9,244,0.58,3,sales,7,8,0
5518,0,1,0.92,224,0.63,5,sales,7,8,0
5519,0,1,0.72,200,0.59,5,sales,7,8,0
5520,0,0,0.92,143,0.61,4,sales,7,8,0
5521,0,0,0.79,238,0.86,5,sales,7,8,0
5522,0,0,0.48,145,0.89,4,sales,7,3,0
5523,0,0,0.27,108,0.76,4,sales,7,10,0
5524,0,0,0.67,247,0.49,3,sales,7,10,0
5525,0,0,0.48,213,0.7,3,sales,7,10,0
5526,0,0,0.88,273,0.83,4,sales,7,10,0
5527,0,0,0.73,233,0.72,4,sales,7,2,0
5528,0,0,0.88,218,0.53,3,sales,7,4,0
5529,0,0,0.65,125,0.4,5,sales,7,4,0
5530,0,0,0.84,178,0.5,4,sales,7,2,0
5531,0,0,0.93,272,0.5,5,sales,7,3,0
5532,0,0,0.64,265,0.6,3,sales,7,4,0
5533,0,0,0.66,271,0.72,4,sales,7,3,0
5534,0,1,0.76,179,0.56,3,sales,7,3,0
5535,0,0,0.9,172,0.54,4,sales,7,4,0
5536,1,0,0.61,145,0.42,3,sales,7,4,0
5537,1,0,0.72,256,0.71,4,sales,7,3,0
5538,1,1,0.67,245,0.91,2,sales,7,2,0
5539,0,0,0.9,151,0.56,3,sales,7,3,0
5540,0,0,0.9,245,0.73,4,sales,7,2,0
5541,0,0,0.63,171,0.61,4,sales,7,3,0
5542,0,0,0.64,252,0.88,3,sales,7,2,0
5543,0,0,0.66,210,0.6,3,sales,7,2,0
5544,1,0,0.81,250,0.81,5,sales,7,4,0
5545,0,0,0.53,173,0.68,4,sales,7,3,0
5546,0,0,0.42,173,0.96,6,sales,7,3,0
5547,0,1,0.64,252,0.67,4,sales,7,3,0
5548,0,0,0.63,230,0.5,2,sales,7,4,0
5549,0,1,0.81,212,0.81,4,sales,7,2,0
5550,0,0,0.71,187,0.66,5,sales,7,2,0
5551,0,0,0.7,241,0.83,5,sales,7,2,0
5552,0,0,0.62,198,0.76,5,sales,7,3,0
5553,0,0,0.92,224,0.94,2,sales,7,2,0
5554,0,0,0.81,268,0.92,4,sales,7,3,0
5555,0,0,0.79,167,0.62,5,sales,7,3,0
5556,0,0,0.53,168,0.64,3,sales,7,3,0
5557,0,0,0.51,168,0.56,4,sales,7,2,0
5558,0,0,0.78,158,0.9,5,sales,7,3,0
5559,0,0,0.5,240,0.91,3,sales,7,3,0
5560,0,0,0.92,261,1.0,4,sales,7,4,0
5561,0,0,0.6,109,0.42,2,sales,7,6,0
5562,0,0,0.72,143,0.99,3,sales,7,4,0
5563,0,0,0.73,174,0.97,3,sales,7,3,0
5564,0,0,0.89,159,0.55,4,sales,7,2,0
5565,0,0,0.74,157,0.94,4,sales,7,2,0
5566,0,0,0.83,222,0.57,2,sales,7,2,0
5567,0,1,0.24,199,0.88,5,sales,7,5,0
5568,0,1,0.93,255,0.89,3,sales,7,7,0
5569,0,0,0.96,253,0.62,4,sales,7,7,0
5570,0,1,0.16,149,0.68,5,sales,7,7,0
5571,0,0,0.21,285,0.85,6,sales,7,7,0
5572,0,0,0.69,164,0.54,3,sales,7,7,0
5573,0,1,0.66,243,0.96,3,sales,7,3,0
5574,0,0,0.67,207,0.39,2,sales,7,7,0
5575,0,0,0.85,186,0.58,4,sales,7,7,0
5576,0,0,0.37,211,0.92,4,sales,7,7,0
5577,0,0,0.64,190,0.64,2,sales,7,3,0
5578,0,0,0.91,241,0.82,2,sales,7,3,0
5579,0,0,0.96,206,0.68,3,sales,7,3,0
5580,0,0,0.74,273,0.7,4,sales,7,3,0
5581,0,0,0.94,157,0.99,2,sales,7,3,0
5582,0,0,0.37,183,0.72,3,sales,7,2,0
5583,0,1,0.92,151,0.85,3,sales,7,6,0
5584,0,0,0.86,217,0.72,3,sales,7,3,0
5585,0,1,0.66,235,0.49,5,sales,7,8,0
5586,0,0,0.19,127,0.61,4,sales,7,8,0
5587,0,0,0.65,167,0.61,5,sales,7,8,0
5588,0,0,0.92,260,0.44,3,sales,7,8,0
5589,0,0,0.83,240,0.8,3,sales,7,8,0
5590,0,0,0.94,187,0.82,4,sales,7,3,0
5591,0,0,0.42,126,0.69,3,sales,7,2,0
5592,0,0,0.78,168,0.53,6,sales,7,3,0
5593,0,0,0.58,197,0.76,4,sales,7,5,0
5594,0,0,0.5,170,0.64,2,sales,7,8,0
5595,0,0,0.88,273,0.74,3,sales,7,10,0
